GEO_ID_NEW,GEO_ID,NAME,B01003_001E,B01003_001M
53061051300,1400000US53061051300,"Census Tract 513, Snohomish County, Washington",7309,312
53061051400,1400000US53061051400,"Census Tract 514, Snohomish County, Washington",7862,681
53061051500,1400000US53061051500,"Census Tract 515, Snohomish County, Washington",5918,470
53061051601,1400000US53061051601,"Census Tract 516.01, Snohomish County, Washington",4656,462
53061051602,1400000US53061051602,"Census Tract 516.02, Snohomish County, Washington",4031,283
53061051701,1400000US53061051701,"Census Tract 517.01, Snohomish County, Washington",6297,560
53061051702,1400000US53061051702,"Census Tract 517.02, Snohomish County, Washington",4827,347
53061051802,1400000US53061051802,"Census Tract 518.02, Snohomish County, Washington",5967,449
53061051803,1400000US53061051803,"Census Tract 518.03, Snohomish County, Washington",6856,691
53061051804,1400000US53061051804,"Census Tract 518.04, Snohomish County, Washington",6190,429
53061051905,1400000US53061051905,"Census Tract 519.05, Snohomish County, Washington",9578,659
53061051912,1400000US53061051912,"Census Tract 519.12, Snohomish County, Washington",2441,139
53061051913,1400000US53061051913,"Census Tract 519.13, Snohomish County, Washington",4833,333
53061051914,1400000US53061051914,"Census Tract 519.14, Snohomish County, Washington",4115,230
53061051915,1400000US53061051915,"Census Tract 519.15, Snohomish County, Washington",7835,478
53061051916,1400000US53061051916,"Census Tract 519.16, Snohomish County, Washington",3813,252
53061051917,1400000US53061051917,"Census Tract 519.17, Snohomish County, Washington",4116,296
53061051918,1400000US53061051918,"Census Tract 519.18, Snohomish County, Washington",4916,394
53061051921,1400000US53061051921,"Census Tract 519.21, Snohomish County, Washington",5732,395
53061051922,1400000US53061051922,"Census Tract 519.22, Snohomish County, Washington",5823,422
53061051923,1400000US53061051923,"Census Tract 519.23, Snohomish County, Washington",6600,402
53061051924,1400000US53061051924,"Census Tract 519.24, Snohomish County, Washington",7185,504
53061051925,1400000US53061051925,"Census Tract 519.25, Snohomish County, Washington",8533,544
53061051926,1400000US53061051926,"Census Tract 519.26, Snohomish County, Washington",5818,362
53061051927,1400000US53061051927,"Census Tract 519.27, Snohomish County, Washington",5842,384
53061051928,1400000US53061051928,"Census Tract 519.28, Snohomish County, Washington",5783,549
53061052003,1400000US53061052003,"Census Tract 520.03, Snohomish County, Washington",10966,841
53061052004,1400000US53061052004,"Census Tract 520.04, Snohomish County, Washington",6669,376
53061052005,1400000US53061052005,"Census Tract 520.05, Snohomish County, Washington",5551,330
53061052006,1400000US53061052006,"Census Tract 520.06, Snohomish County, Washington",4532,218
53061052007,1400000US53061052007,"Census Tract 520.07, Snohomish County, Washington",5849,314
53061052104,1400000US53061052104,"Census Tract 521.04, Snohomish County, Washington",3991,278
53061052105,1400000US53061052105,"Census Tract 521.05, Snohomish County, Washington",1737,141
53061052107,1400000US53061052107,"Census Tract 521.07, Snohomish County, Washington",5588,286
53061052108,1400000US53061052108,"Census Tract 521.08, Snohomish County, Washington",6617,604
53061052112,1400000US53061052112,"Census Tract 521.12, Snohomish County, Washington",2584,240
53061052113,1400000US53061052113,"Census Tract 521.13, Snohomish County, Washington",3089,221
53061052114,1400000US53061052114,"Census Tract 521.14, Snohomish County, Washington",4685,258
53061052115,1400000US53061052115,"Census Tract 521.15, Snohomish County, Washington",7117,422
53061052118,1400000US53061052118,"Census Tract 521.18, Snohomish County, Washington",7813,432
53061052203,1400000US53061052203,"Census Tract 522.03, Snohomish County, Washington",5655,383
53061052204,1400000US53061052204,"Census Tract 522.04, Snohomish County, Washington",6121,293
53061052206,1400000US53061052206,"Census Tract 522.06, Snohomish County, Washington",5115,404
53061052207,1400000US53061052207,"Census Tract 522.07, Snohomish County, Washington",6194,400
53061052208,1400000US53061052208,"Census Tract 522.08, Snohomish County, Washington",4248,281
53061052209,1400000US53061052209,"Census Tract 522.09, Snohomish County, Washington",6054,330
53061052301,1400000US53061052301,"Census Tract 523.01, Snohomish County, Washington",5046,462
53061052302,1400000US53061052302,"Census Tract 523.02, Snohomish County, Washington",4530,536
53061052401,1400000US53061052401,"Census Tract 524.01, Snohomish County, Washington",4347,285
53061052402,1400000US53061052402,"Census Tract 524.02, Snohomish County, Washington",4139,283
53061052502,1400000US53061052502,"Census Tract 525.02, Snohomish County, Washington",4928,387
53061052503,1400000US53061052503,"Census Tract 525.03, Snohomish County, Washington",7722,449
53061052504,1400000US53061052504,"Census Tract 525.04, Snohomish County, Washington",2587,170
53061052603,1400000US53061052603,"Census Tract 526.03, Snohomish County, Washington",2550,181
53061052604,1400000US53061052604,"Census Tract 526.04, Snohomish County, Washington",4879,355
53061052605,1400000US53061052605,"Census Tract 526.05, Snohomish County, Washington",6284,446
53061052606,1400000US53061052606,"Census Tract 526.06, Snohomish County, Washington",5493,499
53061052607,1400000US53061052607,"Census Tract 526.07, Snohomish County, Washington",6371,334
53061052701,1400000US53061052701,"Census Tract 527.01, Snohomish County, Washington",1687,166
53061052705,1400000US53061052705,"Census Tract 527.05, Snohomish County, Washington",8374,485
53061052706,1400000US53061052706,"Census Tract 527.06, Snohomish County, Washington",6375,366
53061052707,1400000US53061052707,"Census Tract 527.07, Snohomish County, Washington",4573,365
53061052708,1400000US53061052708,"Census Tract 527.08, Snohomish County, Washington",5585,346
53061052709,1400000US53061052709,"Census Tract 527.09, Snohomish County, Washington",3878,252
53061052803,1400000US53061052803,"Census Tract 528.03, Snohomish County, Washington",5949,370
53061052804,1400000US53061052804,"Census Tract 528.04, Snohomish County, Washington",7155,559
53061052805,1400000US53061052805,"Census Tract 528.05, Snohomish County, Washington",4118,398
53061052806,1400000US53061052806,"Census Tract 528.06, Snohomish County, Washington",7502,423
53061052903,1400000US53061052903,"Census Tract 529.03, Snohomish County, Washington",4539,367
53061052904,1400000US53061052904,"Census Tract 529.04, Snohomish County, Washington",5717,313
53061052905,1400000US53061052905,"Census Tract 529.05, Snohomish County, Washington",4455,308
53061052906,1400000US53061052906,"Census Tract 529.06, Snohomish County, Washington",5157,358
53061053101,1400000US53061053101,"Census Tract 531.01, Snohomish County, Washington",4165,357
53061053102,1400000US53061053102,"Census Tract 531.02, Snohomish County, Washington",5242,350
53061053201,1400000US53061053201,"Census Tract 532.01, Snohomish County, Washington",4309,375
53061053202,1400000US53061053202,"Census Tract 532.02, Snohomish County, Washington",4572,278
53061053301,1400000US53061053301,"Census Tract 533.01, Snohomish County, Washington",6840,460
53061053302,1400000US53061053302,"Census Tract 533.02, Snohomish County, Washington",5711,453
53061053400,1400000US53061053400,"Census Tract 534, Snohomish County, Washington",5910,487
53061053504,1400000US53061053504,"Census Tract 535.04, Snohomish County, Washington",6588,443
53061053505,1400000US53061053505,"Census Tract 535.05, Snohomish County, Washington",5430,383
53061053506,1400000US53061053506,"Census Tract 535.06, Snohomish County, Washington",5316,565
53061053507,1400000US53061053507,"Census Tract 535.07, Snohomish County, Washington",5351,301
53061053508,1400000US53061053508,"Census Tract 535.08, Snohomish County, Washington",3372,337
53061053509,1400000US53061053509,"Census Tract 535.09, Snohomish County, Washington",4124,265
53061053602,1400000US53061053602,"Census Tract 536.02, Snohomish County, Washington",6429,671
53061053603,1400000US53061053603,"Census Tract 536.03, Snohomish County, Washington",4182,293
53061053604,1400000US53061053604,"Census Tract 536.04, Snohomish County, Washington",4301,408
53061053700,1400000US53061053700,"Census Tract 537, Snohomish County, Washington",2811,263
53061053801,1400000US53061053801,"Census Tract 538.01, Snohomish County, Washington",3659,332
53061053802,1400000US53061053802,"Census Tract 538.02, Snohomish County, Washington",5825,318
53061053803,1400000US53061053803,"Census Tract 538.03, Snohomish County, Washington",4712,385
53061940001,1400000US53061940001,"Census Tract 9400.01, Snohomish County, Washington",6340,299
53061940002,1400000US53061940002,"Census Tract 9400.02, Snohomish County, Washington",3657,236
53061990002,1400000US53061990002,"Census Tract 9900.02, Snohomish County, Washington",0,12
53061990100,1400000US53061990100,"Census Tract 9901, Snohomish County, Washington",0,12
53063000200,1400000US53063000200,"Census Tract 2, Spokane County, Washington",4638,433
53063000300,1400000US53063000300,"Census Tract 3, Spokane County, Washington",4849,431
53063000400,1400000US53063000400,"Census Tract 4, Spokane County, Washington",3753,282
53063000500,1400000US53063000500,"Census Tract 5, Spokane County, Washington",3424,309
53063000600,1400000US53063000600,"Census Tract 6, Spokane County, Washington",3244,224
53063000700,1400000US53063000700,"Census Tract 7, Spokane County, Washington",5082,549
53063000800,1400000US53063000800,"Census Tract 8, Spokane County, Washington",5060,331
53063000900,1400000US53063000900,"Census Tract 9, Spokane County, Washington",6378,417
53063001000,1400000US53063001000,"Census Tract 10, Spokane County, Washington",5569,321
53063001100,1400000US53063001100,"Census Tract 11, Spokane County, Washington",3467,242
53063001200,1400000US53063001200,"Census Tract 12, Spokane County, Washington",2584,236
53063001300,1400000US53063001300,"Census Tract 13, Spokane County, Washington",3465,339
53063001400,1400000US53063001400,"Census Tract 14, Spokane County, Washington",5878,475
53063001500,1400000US53063001500,"Census Tract 15, Spokane County, Washington",5218,310
53063001600,1400000US53063001600,"Census Tract 16, Spokane County, Washington",3517,346
53063001800,1400000US53063001800,"Census Tract 18, Spokane County, Washington",2747,256
53063001900,1400000US53063001900,"Census Tract 19, Spokane County, Washington",3592,311
53063002000,1400000US53063002000,"Census Tract 20, Spokane County, Washington",4087,349
53063002100,1400000US53063002100,"Census Tract 21, Spokane County, Washington",2450,221
53063002300,1400000US53063002300,"Census Tract 23, Spokane County, Washington",5587,639
53063002400,1400000US53063002400,"Census Tract 24, Spokane County, Washington",2950,386
53063002500,1400000US53063002500,"Census Tract 25, Spokane County, Washington",8388,1085
53063002600,1400000US53063002600,"Census Tract 26, Spokane County, Washington",5627,561
53063002900,1400000US53063002900,"Census Tract 29, Spokane County, Washington",3050,295
53063003000,1400000US53063003000,"Census Tract 30, Spokane County, Washington",2659,256
53063003100,1400000US53063003100,"Census Tract 31, Spokane County, Washington",4794,378
53063003200,1400000US53063003200,"Census Tract 32, Spokane County, Washington",2654,317
53063003500,1400000US53063003500,"Census Tract 35, Spokane County, Washington",2367,285
53063003600,1400000US53063003600,"Census Tract 36, Spokane County, Washington",4345,520
53063003800,1400000US53063003800,"Census Tract 38, Spokane County, Washington",1651,148
53063003900,1400000US53063003900,"Census Tract 39, Spokane County, Washington",2074,238
53063004000,1400000US53063004000,"Census Tract 40, Spokane County, Washington",4853,536
53063004100,1400000US53063004100,"Census Tract 41, Spokane County, Washington",2189,158
53063004200,1400000US53063004200,"Census Tract 42, Spokane County, Washington",4633,245
53063004300,1400000US53063004300,"Census Tract 43, Spokane County, Washington",3283,155
53063004400,1400000US53063004400,"Census Tract 44, Spokane County, Washington",4629,409
53063004500,1400000US53063004500,"Census Tract 45, Spokane County, Washington",3510,192
53063004601,1400000US53063004601,"Census Tract 46.01, Spokane County, Washington",3573,243
53063004602,1400000US53063004602,"Census Tract 46.02, Spokane County, Washington",3164,287
53063004700,1400000US53063004700,"Census Tract 47, Spokane County, Washington",6841,407
53063004800,1400000US53063004800,"Census Tract 48, Spokane County, Washington",4165,191
53063004900,1400000US53063004900,"Census Tract 49, Spokane County, Washington",5687,546
53063005000,1400000US53063005000,"Census Tract 50, Spokane County, Washington",3865,299
53063010100,1400000US53063010100,"Census Tract 101, Spokane County, Washington",5890,694
53063010201,1400000US53063010201,"Census Tract 102.01, Spokane County, Washington",3804,252
53063010202,1400000US53063010202,"Census Tract 102.02, Spokane County, Washington",7415,588
53063010301,1400000US53063010301,"Census Tract 103.01, Spokane County, Washington",4679,211
53063010303,1400000US53063010303,"Census Tract 103.03, Spokane County, Washington",3456,298
53063010304,1400000US53063010304,"Census Tract 103.04, Spokane County, Washington",5857,432
53063010305,1400000US53063010305,"Census Tract 103.05, Spokane County, Washington",6417,405
53063010401,1400000US53063010401,"Census Tract 104.01, Spokane County, Washington",6969,213
53063010402,1400000US53063010402,"Census Tract 104.02, Spokane County, Washington",6561,405
53063010501,1400000US53063010501,"Census Tract 105.01, Spokane County, Washington",8554,530
53063010503,1400000US53063010503,"Census Tract 105.03, Spokane County, Washington",7965,518
53063010504,1400000US53063010504,"Census Tract 105.04, Spokane County, Washington",3430,224
53063010601,1400000US53063010601,"Census Tract 106.01, Spokane County, Washington",3921,206
53063010602,1400000US53063010602,"Census Tract 106.02, Spokane County, Washington",8097,413
53063010700,1400000US53063010700,"Census Tract 107, Spokane County, Washington",7262,373
53063010800,1400000US53063010800,"Census Tract 108, Spokane County, Washington",2172,193
53063010900,1400000US53063010900,"Census Tract 109, Spokane County, Washington",5150,376
53063011000,1400000US53063011000,"Census Tract 110, Spokane County, Washington",3476,344
53063011101,1400000US53063011101,"Census Tract 111.01, Spokane County, Washington",5893,503
53063011102,1400000US53063011102,"Census Tract 111.02, Spokane County, Washington",4360,294
53063011201,1400000US53063011201,"Census Tract 112.01, Spokane County, Washington",7555,711
53063011202,1400000US53063011202,"Census Tract 112.02, Spokane County, Washington",4026,281
53063011300,1400000US53063011300,"Census Tract 113, Spokane County, Washington",8238,387
53063011400,1400000US53063011400,"Census Tract 114, Spokane County, Washington",5854,650
53063011500,1400000US53063011500,"Census Tract 115, Spokane County, Washington",1565,153
53063011600,1400000US53063011600,"Census Tract 116, Spokane County, Washington",1686,101
53063011701,1400000US53063011701,"Census Tract 117.01, Spokane County, Washington",2025,210
53063011702,1400000US53063011702,"Census Tract 117.02, Spokane County, Washington",7071,823
53063011800,1400000US53063011800,"Census Tract 118, Spokane County, Washington",4678,439
53063011900,1400000US53063011900,"Census Tract 119, Spokane County, Washington",4507,366
53063012000,1400000US53063012000,"Census Tract 120, Spokane County, Washington",3846,253
53063012100,1400000US53063012100,"Census Tract 121, Spokane County, Washington",2633,201
53063012200,1400000US53063012200,"Census Tract 122, Spokane County, Washington",2357,184
53063012300,1400000US53063012300,"Census Tract 123, Spokane County, Washington",5617,394
53063012401,1400000US53063012401,"Census Tract 124.01, Spokane County, Washington",4367,291
53063012402,1400000US53063012402,"Census Tract 124.02, Spokane County, Washington",6687,371
53063012500,1400000US53063012500,"Census Tract 125, Spokane County, Washington",3615,421
53063012600,1400000US53063012600,"Census Tract 126, Spokane County, Washington",4376,386
53063012701,1400000US53063012701,"Census Tract 127.01, Spokane County, Washington",4066,284
53063012702,1400000US53063012702,"Census Tract 127.02, Spokane County, Washington",2335,186
53063012801,1400000US53063012801,"Census Tract 128.01, Spokane County, Washington",4301,402
53063012802,1400000US53063012802,"Census Tract 128.02, Spokane County, Washington",3566,238
53063012901,1400000US53063012901,"Census Tract 129.01, Spokane County, Washington",3234,256
53063012902,1400000US53063012902,"Census Tract 129.02, Spokane County, Washington",7430,496
53063013000,1400000US53063013000,"Census Tract 130, Spokane County, Washington",9946,509
53063013100,1400000US53063013100,"Census Tract 131, Spokane County, Washington",11351,856
53063013201,1400000US53063013201,"Census Tract 132.01, Spokane County, Washington",7633,571
53063013202,1400000US53063013202,"Census Tract 132.02, Spokane County, Washington",11027,693
53063013300,1400000US53063013300,"Census Tract 133, Spokane County, Washington",3144,254
53063013401,1400000US53063013401,"Census Tract 134.01, Spokane County, Washington",5243,297
53063013500,1400000US53063013500,"Census Tract 135, Spokane County, Washington",9350,589
53063013600,1400000US53063013600,"Census Tract 136, Spokane County, Washington",4934,315
53063013700,1400000US53063013700,"Census Tract 137, Spokane County, Washington",3284,291
53063013800,1400000US53063013800,"Census Tract 138, Spokane County, Washington",3118,340
53063013900,1400000US53063013900,"Census Tract 139, Spokane County, Washington",5674,468
53063014001,1400000US53063014001,"Census Tract 140.01, Spokane County, Washington",5504,327
53063014002,1400000US53063014002,"Census Tract 140.02, Spokane County, Washington",5935,352
53063014100,1400000US53063014100,"Census Tract 141, Spokane County, Washington",6169,429
53063014200,1400000US53063014200,"Census Tract 142, Spokane County, Washington",3646,300
53063014300,1400000US53063014300,"Census Tract 143, Spokane County, Washington",2762,229
53063014400,1400000US53063014400,"Census Tract 144, Spokane County, Washington",4655,373
53063014500,1400000US53063014500,"Census Tract 145, Spokane County, Washington",1997,269
53065941000,1400000US53065941000,"Census Tract 9410, Stevens County, Washington",2187,234
53065950100,1400000US53065950100,"Census Tract 9501, Stevens County, Washington",6763,417
53065950200,1400000US53065950200,"Census Tract 9502, Stevens County, Washington",3926,331
53065950300,1400000US53065950300,"Census Tract 9503, Stevens County, Washington",2781,221
53065950500,1400000US53065950500,"Census Tract 9505, Stevens County, Washington",2443,179
53065950600,1400000US53065950600,"Census Tract 9506, Stevens County, Washington",2420,227
53065950700,1400000US53065950700,"Census Tract 9507, Stevens County, Washington",2438,113
53065950800,1400000US53065950800,"Census Tract 9508, Stevens County, Washington",3381,385
53065950900,1400000US53065950900,"Census Tract 9509, Stevens County, Washington",1540,143
53065951100,1400000US53065951100,"Census Tract 9511, Stevens County, Washington",3759,372
53065951300,1400000US53065951300,"Census Tract 9513, Stevens County, Washington",4521,588
53065951400,1400000US53065951400,"Census Tract 9514, Stevens County, Washington",8055,627
53067010100,1400000US53067010100,"Census Tract 101, Thurston County, Washington",3326,227
53067010200,1400000US53067010200,"Census Tract 102, Thurston County, Washington",4976,364
53067010300,1400000US53067010300,"Census Tract 103, Thurston County, Washington",5239,551
53067010400,1400000US53067010400,"Census Tract 104, Thurston County, Washington",3271,215
53067010510,1400000US53067010510,"Census Tract 105.10, Thurston County, Washington",2812,259
53067010520,1400000US53067010520,"Census Tract 105.20, Thurston County, Washington",6455,420
53067010600,1400000US53067010600,"Census Tract 106, Thurston County, Washington",6287,482
53067010700,1400000US53067010700,"Census Tract 107, Thurston County, Washington",6027,401
53067010800,1400000US53067010800,"Census Tract 108, Thurston County, Washington",6604,354
53067010910,1400000US53067010910,"Census Tract 109.10, Thurston County, Washington",7628,438
53067010920,1400000US53067010920,"Census Tract 109.20, Thurston County, Washington",4335,349
53067011000,1400000US53067011000,"Census Tract 110, Thurston County, Washington",4761,297
53067011100,1400000US53067011100,"Census Tract 111, Thurston County, Washington",4184,298
53067011200,1400000US53067011200,"Census Tract 112, Thurston County, Washington",5284,385
53067011300,1400000US53067011300,"Census Tract 113, Thurston County, Washington",4712,308
53067011410,1400000US53067011410,"Census Tract 114.10, Thurston County, Washington",5550,416
53067011420,1400000US53067011420,"Census Tract 114.20, Thurston County, Washington",7383,507
53067011500,1400000US53067011500,"Census Tract 115, Thurston County, Washington",6518,491
53067011610,1400000US53067011610,"Census Tract 116.10, Thurston County, Washington",7589,622
53067011621,1400000US53067011621,"Census Tract 116.21, Thurston County, Washington",7669,534
53067011622,1400000US53067011622,"Census Tract 116.22, Thurston County, Washington",4894,328
53067011623,1400000US53067011623,"Census Tract 116.23, Thurston County, Washington",6177,540
53067011624,1400000US53067011624,"Census Tract 116.24, Thurston County, Washington",4369,319
53067011710,1400000US53067011710,"Census Tract 117.10, Thurston County, Washington",8445,605
53067011720,1400000US53067011720,"Census Tract 117.20, Thurston County, Washington",4839,397
53067011810,1400000US53067011810,"Census Tract 118.10, Thurston County, Washington",3550,228
53067011821,1400000US53067011821,"Census Tract 118.21, Thurston County, Washington",4300,381
53067011822,1400000US53067011822,"Census Tract 118.22, Thurston County, Washington",4427,282
53067011900,1400000US53067011900,"Census Tract 119, Thurston County, Washington",8513,577
53067012000,1400000US53067012000,"Census Tract 120, Thurston County, Washington",7585,541
53067012100,1400000US53067012100,"Census Tract 121, Thurston County, Washington",4196,254
53067012211,1400000US53067012211,"Census Tract 122.11, Thurston County, Washington",2534,236
53067012212,1400000US53067012212,"Census Tract 122.12, Thurston County, Washington",7386,499
53067012221,1400000US53067012221,"Census Tract 122.21, Thurston County, Washington",5664,302
53067012222,1400000US53067012222,"Census Tract 122.22, Thurston County, Washington",9670,712
53067012310,1400000US53067012310,"Census Tract 123.10, Thurston County, Washington",10363,531
53067012320,1400000US53067012320,"Census Tract 123.20, Thurston County, Washington",2688,241
53067012330,1400000US53067012330,"Census Tract 123.30, Thurston County, Washington",4659,427
53067012411,1400000US53067012411,"Census Tract 124.11, Thurston County, Washington",8747,641
53067012412,1400000US53067012412,"Census Tract 124.12, Thurston County, Washington",5598,566
53067012420,1400000US53067012420,"Census Tract 124.20, Thurston County, Washington",4263,268
53067012510,1400000US53067012510,"Census Tract 125.10, Thurston County, Washington",2996,442
53067012520,1400000US53067012520,"Census Tract 125.20, Thurston County, Washington",7131,552
53067012530,1400000US53067012530,"Census Tract 125.30, Thurston County, Washington",4626,376
53067012610,1400000US53067012610,"Census Tract 126.10, Thurston County, Washington",6002,647
53067012620,1400000US53067012620,"Census Tract 126.20, Thurston County, Washington",4691,367
53067012710,1400000US53067012710,"Census Tract 127.10, Thurston County, Washington",2344,181
53067012720,1400000US53067012720,"Census Tract 127.20, Thurston County, Washington",6238,503
53067012730,1400000US53067012730,"Census Tract 127.30, Thurston County, Washington",7179,631
53067990100,1400000US53067990100,"Census Tract 9901, Thurston County, Washington",0,12
53069950100,1400000US53069950100,"Census Tract 9501, Wahkiakum County, Washington",4189,*****
53071920000,1400000US53071920000,"Census Tract 9200, Walla Walla County, Washington",5646,415
53071920100,1400000US53071920100,"Census Tract 9201, Walla Walla County, Washington",4982,381
53071920200,1400000US53071920200,"Census Tract 9202, Walla Walla County, Washington",4416,339
53071920300,1400000US53071920300,"Census Tract 9203, Walla Walla County, Washington",8448,249
53071920400,1400000US53071920400,"Census Tract 9204, Walla Walla County, Washington",2744,231
53071920500,1400000US53071920500,"Census Tract 9205, Walla Walla County, Washington",2685,286
53071920600,1400000US53071920600,"Census Tract 9206, Walla Walla County, Washington",5650,416
53071920701,1400000US53071920701,"Census Tract 9207.01, Walla Walla County, Washington",3711,277
53071920702,1400000US53071920702,"Census Tract 9207.02, Walla Walla County, Washington",4213,285
53071920801,1400000US53071920801,"Census Tract 9208.01, Walla Walla County, Washington",4629,444
53071920802,1400000US53071920802,"Census Tract 9208.02, Walla Walla County, Washington",3548,281
53071920900,1400000US53071920900,"Census Tract 9209, Walla Walla County, Washington",9564,431
53073000100,1400000US53073000100,"Census Tract 1, Whatcom County, Washington",10167,585
53073000200,1400000US53073000200,"Census Tract 2, Whatcom County, Washington",9714,873
53073000300,1400000US53073000300,"Census Tract 3, Whatcom County, Washington",8419,677
53073000400,1400000US53073000400,"Census Tract 4, Whatcom County, Washington",6372,404
53073000501,1400000US53073000501,"Census Tract 5.01, Whatcom County, Washington",5829,544
53073000502,1400000US53073000502,"Census Tract 5.02, Whatcom County, Washington",2579,350
53073000600,1400000US53073000600,"Census Tract 6, Whatcom County, Washington",2026,236
53073000700,1400000US53073000700,"Census Tract 7, Whatcom County, Washington",6581,539
53073000803,1400000US53073000803,"Census Tract 8.03, Whatcom County, Washington",6475,464
53073000804,1400000US53073000804,"Census Tract 8.04, Whatcom County, Washington",6826,375
53073000805,1400000US53073000805,"Census Tract 8.05, Whatcom County, Washington",5168,368
53073000806,1400000US53073000806,"Census Tract 8.06, Whatcom County, Washington",10007,741
53073000901,1400000US53073000901,"Census Tract 9.01, Whatcom County, Washington",6995,575
53073000902,1400000US53073000902,"Census Tract 9.02, Whatcom County, Washington",5900,330
53073001000,1400000US53073001000,"Census Tract 10, Whatcom County, Washington",7825,532
53073001100,1400000US53073001100,"Census Tract 11, Whatcom County, Washington",6957,531
53073001201,1400000US53073001201,"Census Tract 12.01, Whatcom County, Washington",6884,455
53073001202,1400000US53073001202,"Census Tract 12.02, Whatcom County, Washington",3793,312
53073010100,1400000US53073010100,"Census Tract 101, Whatcom County, Washington",8187,818
53073010200,1400000US53073010200,"Census Tract 102, Whatcom County, Washington",9248,633
53073010301,1400000US53073010301,"Census Tract 103.01, Whatcom County, Washington",6950,531
53073010302,1400000US53073010302,"Census Tract 103.02, Whatcom County, Washington",4698,306
53073010303,1400000US53073010303,"Census Tract 103.03, Whatcom County, Washington",6389,369
53073010401,1400000US53073010401,"Census Tract 104.01, Whatcom County, Washington",9005,515
53073010403,1400000US53073010403,"Census Tract 104.03, Whatcom County, Washington",5068,376
53073010404,1400000US53073010404,"Census Tract 104.04, Whatcom County, Washington",6647,471
53073010501,1400000US53073010501,"Census Tract 105.01, Whatcom County, Washington",7955,560
53073010502,1400000US53073010502,"Census Tract 105.02, Whatcom County, Washington",8645,458
53073010600,1400000US53073010600,"Census Tract 106, Whatcom County, Washington",7007,376
53073010701,1400000US53073010701,"Census Tract 107.01, Whatcom County, Washington",6481,433
53073010702,1400000US53073010702,"Census Tract 107.02, Whatcom County, Washington",4394,394
53073010900,1400000US53073010900,"Census Tract 109, Whatcom County, Washington",847,89
53073011000,1400000US53073011000,"Census Tract 110, Whatcom County, Washington",1191,152
53073940000,1400000US53073940000,"Census Tract 9400, Whatcom County, Washington",5583,392
53075000100,1400000US53075000100,"Census Tract 1, Whitman County, Washington",6645,483
53075000200,1400000US53075000200,"Census Tract 2, Whitman County, Washington",6759,508
53075000300,1400000US53075000300,"Census Tract 3, Whitman County, Washington",5041,378
53075000400,1400000US53075000400,"Census Tract 4, Whitman County, Washington",4229,286
53075000500,1400000US53075000500,"Census Tract 5, Whitman County, Washington",3837,709
53075000600,1400000US53075000600,"Census Tract 6, Whitman County, Washington",8736,607
53075000700,1400000US53075000700,"Census Tract 7, Whitman County, Washington",3405,223
53075000800,1400000US53075000800,"Census Tract 8, Whitman County, Washington",3741,217
53075000900,1400000US53075000900,"Census Tract 9, Whitman County, Washington",3949,215
53075001000,1400000US53075001000,"Census Tract 10, Whitman County, Washington",2251,151
53077000100,1400000US53077000100,"Census Tract 1, Yakima County, Washington",3170,325
53077000200,1400000US53077000200,"Census Tract 2, Yakima County, Washington",5353,548
53077000300,1400000US53077000300,"Census Tract 3, Yakima County, Washington",4366,525
53077000400,1400000US53077000400,"Census Tract 4, Yakima County, Washington",7590,525
53077000500,1400000US53077000500,"Census Tract 5, Yakima County, Washington",4923,462
53077000600,1400000US53077000600,"Census Tract 6, Yakima County, Washington",6382,547
53077000700,1400000US53077000700,"Census Tract 7, Yakima County, Washington",6570,653
53077000800,1400000US53077000800,"Census Tract 8, Yakima County, Washington",4606,427
53077000901,1400000US53077000901,"Census Tract 9.01, Yakima County, Washington",7842,627
53077000902,1400000US53077000902,"Census Tract 9.02, Yakima County, Washington",4259,202
53077001000,1400000US53077001000,"Census Tract 10, Yakima County, Washington",6247,483
53077001100,1400000US53077001100,"Census Tract 11, Yakima County, Washington",6547,560
53077001201,1400000US53077001201,"Census Tract 12.01, Yakima County, Washington",4451,429
53077001202,1400000US53077001202,"Census Tract 12.02, Yakima County, Washington",6851,579
53077001300,1400000US53077001300,"Census Tract 13, Yakima County, Washington",2314,218
53077001400,1400000US53077001400,"Census Tract 14, Yakima County, Washington",3805,233
53077001501,1400000US53077001501,"Census Tract 15.01, Yakima County, Washington",7534,684
53077001502,1400000US53077001502,"Census Tract 15.02, Yakima County, Washington",3212,313
53077001601,1400000US53077001601,"Census Tract 16.01, Yakima County, Washington",2355,216
53077001602,1400000US53077001602,"Census Tract 16.02, Yakima County, Washington",8119,495
53077001701,1400000US53077001701,"Census Tract 17.01, Yakima County, Washington",2862,322
53077001702,1400000US53077001702,"Census Tract 17.02, Yakima County, Washington",6585,605
53077001800,1400000US53077001800,"Census Tract 18, Yakima County, Washington",6974,975
53077001901,1400000US53077001901,"Census Tract 19.01, Yakima County, Washington",3998,394
53077001902,1400000US53077001902,"Census Tract 19.02, Yakima County, Washington",6877,418
53077002001,1400000US53077002001,"Census Tract 20.01, Yakima County, Washington",8867,695
53077002002,1400000US53077002002,"Census Tract 20.02, Yakima County, Washington",8962,613
53077002101,1400000US53077002101,"Census Tract 21.01, Yakima County, Washington",2052,224
53077002102,1400000US53077002102,"Census Tract 21.02, Yakima County, Washington",9095,1010
53077002200,1400000US53077002200,"Census Tract 22, Yakima County, Washington",7946,903
53077002701,1400000US53077002701,"Census Tract 27.01, Yakima County, Washington",3057,278
53077002801,1400000US53077002801,"Census Tract 28.01, Yakima County, Washington",5403,374
